index,mem_percent,mem_free,mem_available,mem_used
2628,15.3,45243707392,46462001152,7381876736
2629,15.4,45194629120,46412922880,7455506432
2630,15.4,45205622784,46424084480,7399723008
2631,15.1,45365272576,46583402496,7175376896
2632,15.2,45342552064,46560681984,7200419840
2633,15.6,45106917376,46325223424,7434752000
2634,15.6,45108576256,46326882304,7304876032
2635,15.8,45012549632,46230855680,7421472768
2636,15.7,45042118656,46260514816,7294459904
2637,15.9,44942381056,46160785408,7383511040
2638,15.6,45077225472,46295629824,7141171200
2639,15.4,45188968448,46407372800,7137255424
2640,15.6,45126062080,46344466432,7308320768
2641,15.6,45113913344,46332116992,7428931584
2642,16.1,44841938944,46060347392,7375859712
2643,15.9,44928933888,46147366912,7274885120
2644,15.9,44951416832,46169993216,7158038528
2645,15.9,44944289792,46162833408,7273418752
2646,15.8,45004689408,46223265792,7212711936
2647,15.8,45011480576,46230056960,7313747968
2648,15.5,45176651776,46395228160,7256735744
2649,15.5,45164732416,46383144960,7376814080
2650,15.7,45022580736,46240960512,7518937088
2651,15.8,45015298048,46233677824,7525224448
2652,15.6,45115158528,46333538304,7366639616
2653,15.6,45092945920,46311346176,7448682496
2654,15.4,45199515648,46417842176,7342260224
2655,15.4,45205364736,46423691264,7336747008
2656,15.4,45203423232,46421749760,7271669760
2657,15.3,45253525504,46471852032,7288254464
2658,15.9,44963127296,46181421056,7470411776
2659,15.7,45055893504,46274187264,7378149376
2660,15.8,45018894336,46237188096,7479844864
2661,15.7,45057282048,46275608576,7316127744
2662,15.7,45073248256,46291574784,7253409792
2663,15.5,45145124864,46363557888,7226421248
2664,15.5,45134311424,46352744448,7299276800
2665,15.3,45245349888,46463782912,7296065536
2666,15.8,44978806784,46197239808,7346626560
2667,15.8,44989095936,46207528960,7336337408
2668,15.6,45083467776,46301945856,7242231808
2669,15.6,45096017920,46314496000,7229681664
2670,15.8,44995244032,46214053888,7336427520
2671,15.6,45084786688,46303219712,7241363456
2672,15.5,45140959232,46359392256,7293018112
2673,15.6,45106135040,46324502528,7435591680
2674,15.7,45032353792,46250717184,7401549824
2675,15.8,44964405248,46182850560,7577153536
2676,15.7,45029183488,46247628800,7535599616
2677,15.7,45068640256,46286921728,7581409280
2678,15.6,45083705344,46301986816,7571652608
2679,15.5,45130162176,46348316672,7349391360
2680,15.4,45194010624,46412165120,7348248576
2681,15.4,45191344128,46409498624,7350915072
2682,15.7,45044609024,46262951936,7451205632
2683,15.6,45100601344,46318944256,7441330176
2684,15.6,45097750528,46316093440,7552008192
2685,15.2,45307699200,46525874176,7411068928
2686,15.3,45249363968,46467510272,7493554176
2687,15.2,45324279808,46542426112,7433900032
2688,15.3,45267050496,46485196800,7383302144
2689,15.3,45246857216,46465003520,7409135616
2690,15.6,45080772608,46299086848,7460876288
2691,15.6,45126762496,46345076736,7458680832
2692,15.2,45346533376,46564753408,7303491584
2693,15.4,45224357888,46442577920,7427657728
2694,15.1,45391953920,46610173952,7366230016
2695,15.0,45419806720,46637924352,7446614016
2696,14.8,45540569088,46758686720,7325851648
2697,15.3,45260804096,46478790656,7426031616
2698,15.3,45264318464,46482644992,7169478656
2699,15.4,45207314432,46425640960,7334309888
2700,15.5,45183549440,46401855488,7358484480
2701,15.4,45223636992,46441824256,7426637824
2702,15.4,45230120960,46448373760,7527673856
2703,15.1,45357146112,46575235072,7401312256
2704,15.5,45179449344,46397538304,7579009024
2705,15.7,45040021504,46258135040,7319592960
2706,15.4,45197770752,46415884288,7236493312
2707,15.4,45224677376,46442790912,7209586688
2708,15.1,45357072384,46575423488,7184691200
2709,15.1,45377986560,46596337664,7271604224
2710,14.9,45493088256,46711275520,7264993280
2711,15.2,45303775232,46521933824,7562219520
2712,15.0,45451558912,46669549568,7456239616
2713,15.4,45215977472,46433996800,7377240064
2714,15.3,45293277184,46511480832,7356461056
2715,15.3,45241745408,46459961344,7448440832
2716,15.2,45301518336,46519734272,7333261312
2717,15.0,45405954048,46624169984,7244419072
2718,15.3,45293490176,46511706112,7464710144
2719,14.9,45506490368,46724620288,7359746048
2720,15.3,45291499520,46509465600,7499091968
2721,15.4,45216088064,46434140160,7434141696
2722,15.4,45187149824,46405369856,7420911616
2723,15.5,45157576704,46375796736,7492620288
2724,15.2,45307023360,46525243392,7343374336
2725,15.3,45258285056,46476505088,7499587584
2726,15.1,45375139840,46593191936,7383396352
2727,15.1,45367140352,46585192448,7488425984
2728,14.8,45523001344,46741053440,7343181824
2729,15.3,45252255744,46470455296,7278878720
2730,15.4,45200465920,46418796544,7296040960
2731,15.3,45265379328,46483709952,7276580864
2732,15.4,45200523264,46418853888,7449264128
2733,15.3,45278400512,46496567296,7479877632
2734,15.5,45151682560,46369792000,7498653696
2735,15.3,45251100672,46469210112,7399235584
2736,15.3,45282082816,46500192256,7476412416
2737,15.8,44985688064,46204129280,7339888640
2738,15.8,44998184960,46216749056,7434973184
2739,15.8,45000577024,46218977280,7511875584
2740,15.6,45103943680,46322343936,7437377536
2741,15.7,45037056000,46255456256,7396769792
2742,15.5,45162192896,46380527616,7346438144
2743,15.4,45231042560,46449377280,7202938880
2744,15.2,45301415936,46519750656,7231434752
2745,15.7,45025484800,46243934208,7300186112
2746,15.7,45046140928,46264590336,7387357184
2747,15.8,45001117696,46219567104,7540539392
2748,15.4,45194207232,46412656640,7455277056
2749,15.8,45005848576,46223994880,7645224960
2750,15.4,45234552832,46452711424,7523545088
2751,15.2,45307686912,46525845504,7351873536
2752,15.2,45313622016,46531780608,7250055168
2753,15.9,44922458112,46141022208,7402872832
2754,15.9,44929568768,46148132864,7395762176
2755,15.9,44911411200,46129975296,7522078720
2756,15.9,44931801088,46150201344,7402164224
2757,15.7,45056745472,46275178496,7343677440
2758,15.7,45063168000,46281617408,7370489856
2759,15.7,45027897344,46246346752,7405760512
2760,15.5,45176348672,46394798080,7365468160
2761,15.8,45008580608,46226931712,7317024768
2762,15.9,44929441792,46147911680,7503912960
2763,15.6,45091577856,46310047744,7341776896
2764,15.7,45048635392,46267011072,7493087232
2765,15.7,45047701504,46266077184,7386193920
2766,15.6,45124685824,46343061504,7417036800
2767,15.5,45173551104,46391943168,7432282112
2768,15.5,45176168448,46394425344,7461593088
2769,15.8,44993236992,46211559424,7440261120
2770,15.4,45213249536,46431571968,7328407552
2771,15.6,45110075392,46328442880,7431946240
2772,15.2,45319933952,46538301440,7222087680
2773,15.4,45207248896,46425616384,7442931712
2774,15.1,45375283200,46593482752,7350542336
2775,15.2,45327802368,46546001920,7355555840
2776,15.1,45355532288,46573682688,7402676224
2777,15.6,45082787840,46301028352,7458889728
2778,15.7,45057241088,46275600384,7484350464
2779,15.5,45154209792,46372569088,7495540736
2780,15.4,45219442688,46437638144,7527518208
2781,15.5,45160169472,46378356736,7392247808
2782,15.2,45296865280,46515052544,7342145536
2783,15.5,45155217408,46373404672,7454597120
2784,15.4,45237059584,46455246848,7374082048
2785,15.8,44984713216,46203064320,7448739840
2786,15.4,45223219200,46441570304,7318061056
2787,15.3,45240483840,46458732544,7409516544
2788,15.4,45233086464,46451343360,7524732928
2789,15.6,45087096832,46305460224,7454498816
2790,15.6,45088661504,46306992128,7453351936
2791,15.7,45038653440,46256984064,7395532800
2792,15.5,45140881408,46359212032,7370608640
2793,16.0,44879523840,46098001920,7553835008
2794,15.9,44932419584,46150897664,7525490688
2795,15.6,45076156416,46294548480,7465558016
2796,15.4,45204717568,46423109632,7378468864
2797,15.7,45037641728,46256029696,7503904768
2798,15.6,45076176896,46294564864,7266967552
2799,15.6,45127041024,46345531392,7303155712
2800,15.4,45194895360,46413389824,7238631424
2801,15.8,44964540416,46183223296,7252574208
2802,15.8,44968022016,46186704896,7357095936
2803,15.8,44995526656,46214209536,7437418496
2804,16.0,44907778048,46126333952,7557296128
2805,15.8,44989837312,46208319488,7443578880
2806,15.9,44910501888,46128959488,7558971392
2807,15.7,45067259904,46285770752,7258603520
2808,15.8,45016981504,46235492352,7416709120
2809,15.8,44981895168,46200512512,7343177728
2810,15.8,45000888320,46219505664,7432011776
2811,15.7,45069791232,46288240640,7363592192
2812,15.9,44962770944,46181220352,7494168576
2813,16.2,44792496128,46011211776,7357702144
2814,15.9,44950843392,46169559040,7266373632
2815,15.8,45011361792,46230106112,7313633280
2816,15.9,44932780032,46151356416,7467859968
2817,15.8,45002244096,46220816384,7323275264
2818,16.0,44903346176,46121918464,7477579776
2819,15.6,45086322688,46304837632,7347347456
2820,15.6,45076160512,46294675456,7357509632
2821,15.9,44948406272,46167003136,7269056512
2822,15.9,44924964864,46143565824,7400321024
2823,15.9,44958740480,46177341440,7474548736
2824,15.8,45015441408,46233874432,7526006784
2825,16.0,44905291776,46123782144,7420084224
2826,15.8,45005762560,46224158720,7427813376
2827,16.0,44900118528,46118133760,7401562112
2828,15.8,45004558336,46223044608,7321096192
2829,16.1,44814049280,46032658432,7443689472
2830,15.8,45002452992,46221062144,7322968064
2831,15.8,45011075072,46229602304,7422365696
2832,15.8,44988211200,46206738432,7553056768
2833,15.8,44973228032,46191755264,7495380992
2834,15.7,45069025280,46287552512,7297064960
2835,15.7,45059080192,46277545984,7374479360
2836,15.8,45009936384,46228402176,7435567104
2837,15.9,44914876416,46133469184,7357603840
2838,15.9,44925837312,46144430080,7399751680
2839,15.8,45010935808,46229528576,7422480384
2840,15.8,45012561920,46231154688,7442087936
2841,15.7,45031211008,46249697280,7402082304
2842,15.7,45059891200,46278377472,7481229312
2843,15.6,45107163136,46325649408,7426658304
2844,15.6,45118263296,46336749568,7422697472
2845,15.9,44910645248,46129041408,7306915840
2846,15.8,44984537088,46202949632,7340818432
2847,15.8,45012594688,46231007232,7420588032
2848,15.3,45256212480,46474674176,7285391360
2849,15.6,45097373696,46315888640,7335931904
2850,15.6,45093715968,46312230912,7339921408
2851,15.7,45070290944,46288736256,7471345664
2852,15.6,45124640768,46342987776,7519227904
2853,15.9,44954988544,46173609984,7370276864
2854,15.8,44999811072,46218432512,7407734784
2855,16.0,44879286272,46097907712,7471194112
2856,15.7,45070893056,46289514496,7299825664
2857,15.6,45098037248,46316658688,7334723584
2858,15.5,45177536512,46396039168,7311564800
2859,15.4,45201027072,46419529728,7340494848
2860,15.7,45050871808,46269374464,7490650112
2861,15.6,45080907776,46299410432,7460102144
2862,15.8,44966641664,46185353216,7467294720
2863,15.5,45155258368,46373638144,7386173440
2864,15.6,45102112768,46320492544,7439982592
2865,15.7,45033332736,46251843584,7399993344
2866,15.8,45007081472,46225592320,7421267968
2867,15.9,44937232384,46155743232,7496425472
2868,15.6,45077413888,46296195072,7356395520
2869,15.8,45005565952,46224015360,7536070656
2870,15.3,45259526144,46477975552,7314292736
2871,15.5,45175001088,46393450496,7474794496
2872,15.2,45307031552,46525317120,7451254784
2873,16.0,44858351616,46077030400,7358799872
2874,15.8,45017067520,46235746304,7307911168
2875,15.8,44986286080,46204964864,7422300160
2876,15.6,45078106112,46296784896,7300952064
2877,15.7,45028700160,46247231488,7404765184
2878,15.6,45122895872,46341427200,7418396672
2879,15.6,45108871168,46327234560,7540916224
2880,15.1,45367521280,46585884672,7282266112
2881,16.1,44807008256,46025519104,7359238144
2882,15.9,44956516352,46175133696,7249477632
2883,15.9,44939141120,46157869056,7277916160
2884,16.0,44888580096,46107308032,7436304384
2885,15.6,45087940608,46306668544,7345102848
2886,15.6,45080064000,46298624000,7461138432
2887,15.6,45116784640,46335180800,7461908480
2888,15.5,45158068224,46376443904,7383748608
2889,15.9,44961034240,46179639296,7364096000
2890,16.1,44833918976,46052524032,7297454080
2891,16.0,44898377728,46116966400,7319482368
2892,15.6,45087354880,46305943552,7238332416
2893,15.8,45013975040,46232526848,7419449344
2894,15.5,45163577344,46382129152,7377674240
2895,15.4,45237862400,46456246272,7397281792
2896,15.4,45229146112,46447529984,7312769024
2897,16.1,44805464064,46024089600,7434022912
2898,15.9,44927045632,46145671168,7398039552
2899,15.9,44913545216,46132080640,7489392640
2900,15.9,44945637376,46164172800,7379996672
2901,15.8,44968562688,46187098112,7430062080
2902,15.8,45004525568,46223060992,7429267456
2903,15.9,44957478912,46176014336,7482617856
2904,15.6,45080002560,46298431488,7461675008
2905,16.2,44783001600,46001754112,7434014720
2906,15.8,44964859904,46183612416,7357992960
2907,15.9,44938600448,46157352960,7343775744
2908,15.7,45055492096,46274244608,7269351424
2909,15.8,45014335488,46232985600,7418900480
2910,15.7,45027389440,46245871616,7514005504
2911,15.6,45075939328,46294421504,7465787392
2912,15.6,45097123840,46315606016,7552430080
2913,15.7,45053538304,46271991808,7272591360
2914,15.7,45034397696,46252851200,7399227392
2915,15.7,45070770176,46289293312,7146909696
2916,15.8,44998725632,46217330688,7326613504
2917,15.7,45065007104,46283612160,7368159232
2918,15.6,45107326976,46325764096,7340105728
2919,15.6,45113004032,46331412480,7428722688
2920,15.5,45132804096,46351212544,7516749824
2921,15.7,45020667904,46239080448,7305216000
2922,15.6,45093879808,46312390656,7339626496
2923,15.6,45111250944,46329761792,7383965696
2924,15.6,45078061056,46296571904,7327576064
2925,15.8,45010382848,46228897792,7423119360
2926,15.6,45106262016,46324776960,7435067392
2927,15.6,45076865024,46295379968,7464796160
2928,15.7,45047992320,46266507264,7519215616
2929,15.7,45028388864,46246830080,7297437696
2930,15.8,44976668672,46195109888,7399919616
2931,15.8,44983738368,46202179584,7449735168
2932,15.6,45093851136,46312259584,7334076416
2933,15.5,45144080384,46362550272,7289520128
2934,15.5,45171269632,46389739520,7370158080
2935,15.3,45242068992,46460538880,7396569088
2936,15.6,45105225728,46323552256,7544672256
2937,15.9,44923904000,46142410752,7401611264
2938,15.7,45044056064,46262583296,7389425664
2939,15.6,45093978112,46312505344,7447330816
2940,15.7,45029953536,46248480768,7511687168
2941,15.5,45177556992,46396084224,7435419648
2942,15.5,45134454784,46352777216,7393267712
2943,15.6,45091823616,46310146048,7450165248
2944,15.4,45190926336,46409248768,7318548480
2945,15.8,44998434816,46216949760,7326728192
2946,15.9,44937629696,46156144640,7495360512
2947,16.0,44883329024,46101680128,7563264000
2948,16.0,44909105152,46127525888,7565242368
2949,15.7,45068017664,46286438400,7473680384
2950,15.8,45004972032,46223392768,7644884992
2951,15.7,45039505408,46257975296,7394332672
2952,15.6,45101068288,46319493120,7332958208
2953,16.0,44886634496,46105268224,7438630912
2954,16.0,44888158208,46106791936,7454691328
2955,16.2,44780609536,45999243264,7555604480
2956,16.0,44896780288,46115414016,7476322304
2957,15.8,44996341760,46214881280,7319158784
2958,16.0,44907204608,46125744128,7404163072
2959,15.8,44984262656,46202802176,7278002176
2960,15.7,45058187264,46276718592,7267966976
2961,16.0,44889030656,46107668480,7436050432
2962,15.9,44954365952,46173003776,7478542336
2963,15.7,45026369536,46244876288,7399268352
2964,16.2,44795547648,46014054400,7435849728
2965,16.0,44863139840,46081646592,7339393024
2966,15.7,45030039552,46248574976,7188209664
2967,15.7,45030113280,46248648704,7296139264
2968,15.7,45037785088,46256353280,7287615488
2969,16.2,44787642368,46006284288,7537618944
2970,16.1,44814180352,46032732160,7602339840
2971,16.0,44897710080,46116261888,7428239360
2972,16.3,44710981632,45929533440,7644495872
2973,16.0,44899717120,46118281216,7332327424
2974,15.9,44949688320,46168326144,7375441920
2975,15.9,44949782528,46168420352,7375347712
2976,15.7,45032554496,46251192320,7292903424
2977,16.1,44840501248,46059130880,7484604416
2978,16.2,44747202560,45965832192,7685730304
2979,16.0,44857778176,46076407808,7500836864
2980,16.3,44729466880,45948014592,7506075648
2981,15.9,44941324288,46159872000,7384309760
2982,15.9,44950540288,46169088000,7482920960
2983,16.0,44877856768,46096355328,7275679744
2984,15.9,44924968960,46143725568,7292055552
2985,15.8,45004288000,46223044608,7320563712
2986,15.6,45119684608,46338441216,7312994304
2987,15.8,45006725120,46225481728,7534112768
2988,15.4,45230673920,46449262592,7418322944
2989,15.6,45106745344,46325088256,7651143680
2990,15.4,45220171776,46438514688,7258030080
2991,15.8,44970184704,46188924928,7220817920
2992,15.9,44947619840,46166360064,7269593088
2993,15.9,44938805248,46157545472,7386234880
2994,15.8,44992221184,46210793472,7441309696
2995,15.6,45118799872,46337277952,7422799872
2996,15.5,45154086912,46372564992,7495340032
2997,15.5,45130301440,46348660736,7522709504
2998,15.3,45240762368,46458953728,7409594368
2999,16.0,44909322240,46127828992,7366774784
3000,15.9,44935155712,46153768960,7390273536
3001,15.7,45023674368,46242287616,7326969856
3002,15.8,44972556288,46191169536,7430176768
3003,15.9,44945600512,46164213760,7410683904
3004,15.9,44926402560,46145036288,7398776832
3005,15.8,44988203008,46206734336,7298965504
3006,15.7,45071114240,46289645568,7254540288
3007,15.6,45124550656,46343081984,7309262848
3008,15.7,45056151552,46274682880,7383965696
3009,16.3,44744351744,45963051008,7364960256
3010,16.1,44810289152,46028652544,7406755840
3011,16.0,44895535104,46114279424,7370612736
3012,16.0,44885860352,46104518656,7298535424
3013,15.9,44929036288,46147694592,7288537088
3014,16.0,44877115392,46095765504,7352573952
3015,15.7,45024653312,46243303424,7300591616
3016,15.9,44912427008,46131077120,7520645120
3017,16.2,44754935808,45973680128,7415152640
3018,16.0,44857962496,46076706816,7359238144
3019,16.2,44750090240,45968834560,7500316672
3020,16.0,44869165056,46087909376,7229288448
3021,15.8,44968808448,46187552768,7140925440
3022,15.8,44994199552,46212849664,7223754752
3023,15.8,45015805952,46234374144,7310315520
3024,15.8,44991623168,46210215936,7441743872
3025,16.5,44631810048,45850443776,7477633024
3026,16.3,44697124864,45915758592,7412609024
3027,16.2,44783849472,46002700288,7216939008
3028,16.0,44878872576,46097780736,7121829888
3029,16.0,44860133376,46079021056,7248621568
3030,15.9,44952748032,46171635712,7263834112
3031,15.9,44933365760,46152253440,7356538880
3032,15.9,44946833408,46165721088,7377907712
3033,16.2,44780695552,45999333376,7544389632
3034,16.1,44801970176,46020608000,7523115008
3035,16.3,44733108224,45951655936,7497965568
3036,15.9,44922404864,46141046784,7187206144
3037,16.0,44899057664,46117699584,7210909696
3038,15.9,44946071552,46164713472,7271723008
3039,16.0,44866527232,46085001216,7351599104
3040,15.8,44984397824,46203039744,7340863488
3041,16.4,44688551936,45907193856,7477456896
3042,16.2,44792754176,46011412480,7342706688
3043,16.2,44766892032,45985550336,7405240320
3044,16.1,44848562176,46067220480,7338348544
3045,16.0,44858691584,46077562880,7250092032
3046,16.1,44836786176,46055571456,7380180992
3047,15.9,44926189568,46144974848,7290777600
3048,15.7,45040328704,46259113984,7284645888
3049,16.5,44582793216,45801455616,7542517760
3050,16.3,44727324672,45946081280,7428042752
3051,16.4,44675133440,45893898240,7326638080
3052,16.3,44734816256,45953634304,7332712448
3053,16.2,44769447936,45988265984,7306375168
3054,16.0,44858228736,46077046784,7251435520
3055,15.8,44993261568,46212042752,7223713792
3056,15.8,45014290432,46233071616,7310688256
3057,16.3,44740182016,45959180288,7260344320
3058,16.1,44825890816,46044794880,7269228544
3059,16.3,44742086656,45960949760,7328739328
3060,16.1,44853428224,46072291328,7255379968
3061,16.1,44842229760,46061092864,7322980352
3062,16.0,44902281216,46121144320,7314685952
3063,16.0,44869750784,46088613888,7407599616
3064,15.7,45034496000,46253158400,7290724352
3065,16.1,44831002624,46049665024,7494037504
3066,16.1,44813172736,46031835136,7524798464
3067,16.0,44900028416,46118645760,7533293568
3068,15.8,44971413504,46190030848,7399866368
3069,15.7,45025722368,46244339712,7300104192
3070,15.5,45130653696,46349271040,7303000064
3071,15.6,45085487104,46303936512,7456657408
3072,15.6,45077544960,46295990272,7400620032
3073,16.3,44737069056,45955739648,7588143104
3074,16.3,44732444672,45951115264,7617650688
3075,16.1,44835188736,46053859328,7447711744
3076,16.0,44882776064,46101557248,7334301696
3077,15.9,44939853824,46158635008,7249354752
3078,15.9,44927795200,46146576384,7289614336
3079,15.9,44957061120,46175842304,7368204288
3080,16.0,44908294144,46127407104,7488634880
3081,16.1,44852473856,46071177216,7364677632
3082,16.0,44893745152,46112448512,7323480064
3083,16.1,44813217792,46031921152,7404007424
3084,15.9,44927385600,46146088960,7373447168
3085,15.9,44927700992,46146383872,7290105856
3086,15.7,45070311424,46288994304,7147319296
3087,15.9,44928860160,46147563520,7288279040
3088,15.8,44990824448,46209531904,7334313984
3089,16.2,44769918976,45988622336,7555055616
3090,16.1,44835692544,46054395904,7489282048
3091,16.0,44874928128,46093602816,7558238208
3092,16.0,44887490560,46106116096,7444525056
3093,16.0,44886769664,46105395200,7290413056
3094,15.9,44912607232,46131232768,7305052160
3095,15.7,45030277120,46248902656,7295541248
3096,15.8,44983271424,46201896960,7450374144
3097,15.7,45053505536,46272192512,7271501824
3098,15.9,44949344256,46168031232,7483490304
3099,15.9,44931481600,46150066176,7609921536
3100,15.6,45092466688,46311051264,7429029888
3101,15.6,45077069824,46295654400,7288492032
3102,15.7,45069930496,46288568320,7363690496
3103,15.6,45122908160,46341582848,7310249984
3104,15.6,45103636480,46322192384,7406129152
3105,15.9,44963659776,46182330368,7361560576
3106,15.8,45017268224,46235938816,7351414784
3107,15.8,44970496000,46189166592,7401504768
3108,15.8,44973236224,46191906816,7424974848
3109,15.7,45042204672,46260793344,7391010816
3110,15.6,45075963904,46294552576,7465254912
3111,15.4,45231403008,46449991680,7310147584
3112,15.3,45246005248,46464593920,7403372544
3113,16.2,44763000832,45981863936,7345750016
3114,16.1,44843450368,46062313472,7373459456
3115,16.1,44808663040,46027362304,7380377600
3116,15.9,44957655040,46176366592,7213981696
3117,15.8,44999663616,46218375168,7217938432
3118,15.8,44971147264,46189924352,7353679872
3119,15.7,45021913088,46240690176,7411073024
3120,15.5,45130031104,46348640256,7303286784
3121,16.5,44600532992,45819260928,7508738048
3122,16.0,44880609280,46099337216,7336488960
3123,16.0,44903501824,46122344448,7205466112
3124,15.9,44948127744,46166970368,7254401024
3125,15.8,44988231680,46207021056,7229022208
3126,16.1,44839919616,46058708992,7386624000
3127,15.8,45009829888,46228619264,7315582976
3128,15.5,45128884224,46347505664,7304441856
3129,16.4,44682674176,45901418496,7421988864
3130,16.1,44816236544,46035009536,7292653568
3131,16.2,44783382528,46002155520,7366316032
3132,15.9,44936069120,46154842112,7254437888
3133,16.0,44909092864,46127882240,7307878400
3134,15.7,45019275264,46238076928,7266869248
3135,15.9,44926869504,46145593344,7398424576
3136,15.6,45111898112,46330621952,7321223168
3137,16.3,44716249088,45935280128,7284236288
3138,16.2,44776751104,45995782144,7331741696
3139,16.1,44832108544,46051139584,7310225408
3140,16.1,44831272960,46050304000,7332626432
3141,15.9,44962385920,46181416960,7245971456
3142,15.8,44999897088,46218760192,7226707968
3143,15.8,44977717248,46196445184,7347396608
3144,15.6,45093208064,46311555072,7339737088
3145,16.4,44682424320,45901168640,7426822144
3146,16.1,44833071104,46051815424,7366750208
3147,16.1,44811325440,46030069760,7297921024
3148,16.0,44906229760,46125047808,7310696448
3149,15.9,44934295552,46153113600,7311826944
3150,16.0,44873375744,46092193792,7343882240
3151,15.8,44997873664,46216691712,7327211520
3152,15.8,45001240576,46219890688,7432335360
3153,16.2,44759420928,45978279936,7349444608
3154,15.8,45013012480,46231846912,7203897344
3155,15.9,44947828736,46166663168,7269081088
3156,16.2,44796248064,46014701568,7455830016
3157,15.7,45045723136,46264557568,7279345664
3158,15.9,44940144640,46158811136,7385255936
3159,15.8,45002665984,46221283328,7325708288
3160,15.7,45027340288,46245957632,7405846528
3161,16.2,44774952960,45993771008,7333801984
3162,16.0,44869541888,46088359936,7239389184
3163,16.2,44798189568,46017007616,7418568704
3164,16.0,44899532800,46118268928,7307747328
3165,16.0,44898422784,46117158912,7211032576
3166,16.0,44894318592,46113054720,7323144192
3167,15.7,45034663936,46253400064,7290626048
3168,15.7,45029650432,46248386560,7403798528
3169,16.2,44767399936,45986107392,7449427968
3170,16.2,44795621376,46014242816,7477891072
3171,16.0,44884758528,46103498752,7332343808
3172,16.1,44834897920,46053638144,7490031616
3173,15.8,44987711488,46206451712,7445377024
3174,15.9,44961173504,46179749888,7472246784
3175,15.6,45110943744,46329520128,7279685632
3176,15.6,45086146560,46304731136,7347449856
3177,16.0,44902227968,46121058304,7314694144
3178,16.0,44855754752,46074585088,7468994560
3179,15.8,44967321600,46186151936,7349465088
3180,16.1,44853903360,46072582144,7471689728
3181,15.9,44938469376,46157066240,7495122944
3182,15.9,44938182656,46156783616,7519768576
3183,15.6,45094985728,46313586688,7446573056
3184,15.7,45063979008,46282579968,7533649920
3185,15.9,44960821248,46179393536,7333769216
3186,15.9,44941398016,46159970304,7384047616
3187,15.9,44961714176,46180286464,7471890432
3188,15.5,45136465920,46355046400,7189188608
3189,15.7,45066915840,46285496320,7366565888
3190,15.5,45170016256,46388596736,7371624448
3191,15.5,45173596160,46392176640,7475871744
3192,15.6,45113331712,46331748352,7541444608
3193,15.6,45086453760,46305259520,7022534656
3194,15.5,45132705792,46351511552,6988738560
3195,15.4,45222952960,46441766912,6994006016
3196,15.1,45392719872,46611521536,6932271104
3197,15.0,45438939136,46657617920,6994309120
3198,14.8,45533663232,46752190464,7007895552
3199,14.6,45629149184,46847500288,7020769280
3200,14.4,45755490304,46973722624,7002673152
3201,14.2,45844787200,47063019520,6913372160
3202,14.0,45952970752,47171076096,6913445888
3203,13.9,46061264896,47279263744,6913376256
3204,16.2,44779421696,45998551040,7005331456
3205,16.2,44752379904,45971890176,7193796608
3206,16.4,44686184448,45905199104,7422230528
3207,16.5,44616929280,45836107776,7653228544
3208,16.5,44590948352,45812613120,7838441472
3209,16.8,44433162240,45655584768,8089468928
3210,17.4,44099461120,45322444800,7763492864
3211,16.2,44762525696,45986004992,7018147840
3212,16.3,44717379584,45940756480,7063457792
3213,16.3,44723367936,45947146240,7218188288
3214,16.4,44680204288,45903814656,7423590400
3215,16.4,44637663232,45861109760,7628369920
3216,16.6,44575055872,45798334464,7853215744
3217,16.4,44650139648,45873254400,7897571328
3218,16.6,44572053504,45794603008,7922176000
3219,16.6,44571193344,45794123776,7518601216
3220,16.4,44678709248,45901807616,7265103872
3221,16.7,44508119040,45731868672,7433510912
3222,16.7,44513112064,45736693760,7590756352
3223,16.6,44549091328,45772492800,7717236736
3224,16.3,44690771968,45914009600,7737794560
3225,16.5,44617203712,45840273408,7973601280
3226,16.7,44487634944,45710540800,8112128000
3227,16.2,44768444416,45991358464,7640936448
3228,16.4,44665040896,45888122880,7371423744
3229,16.7,44512903168,45736636416,7428755456
3230,16.6,44521738240,45745471488,7581495296
3231,16.6,44543033344,45766602752,7722438656
3232,16.6,44539645952,45763047424,7888396288
3233,16.5,44597731328,45821300736,7886712832
3234,16.6,44548612096,45771767808,7744417792
3235,16.4,44665905152,45888720896,7640064000
3236,16.1,44846034944,46069231616,7421116416
3237,16.4,44643209216,45866930176,7298560000
3238,16.5,44577091584,45800665088,7526572032
3239,16.3,44734926848,45958336512,7530975232
3240,16.3,44709933056,45933174784,7718207488
3241,16.2,44770856960,45994090496,7819497472
3242,16.4,44652240896,45875310592,7887351808
3243,16.1,44812886016,46035980288,7638069248
3244,16.3,44702289920,45925384192,7659692032
3245,16.5,44589080576,45812813824,7352696832
3246,16.3,44711759872,45935321088,7392161792
3247,16.4,44669521920,45892915200,7596638208
3248,16.3,44732964864,45956526080,7695101952
3249,16.3,44719075328,45944791040,7869247488
3250,16.3,44684091392,45926064128,7909605376
3251,16.2,44719550464,45971906560,7877500928
3252,16.3,44686245888,45939101696,7354982400
3253,16.5,44587491328,45840498688,7324942336
3254,16.4,44615655424,45869002752,7458299904
3255,16.4,44626509824,45881020416,7608197120
3256,16.3,44691214336,45945556992,7597903872
3257,16.2,44716244992,45970587648,7681032192
3258,16.0,44827557888,46081888256,7731802112
3259,15.9,44896854016,46153007104,7816548352
3260,16.2,44735602688,45993607168,7154917376
3261,16.3,44680773632,45939359744,7226097664
3262,16.2,44748185600,46009217024,7318065152
